shuffle_id,brazil,canada,china,ethiopia,france,germany,guatemala,iceland,india,indonesia,kazakhstan,mexico,mongolia,morocco,netherlands,new_zealand,oman,pakistan,panama,peru,philippines,rwanda,saudi_arabia,serbia,singapore,south_korea,switzerland,thailand,uae,uk,usa,vietnam
49,1606.7473006844064,1492.1279694364018,1556.008198523847,1492.4041941016108,1508.9034044738448,1466.9729376444284,1519.2092648108655,1508.2901791010452,1535.920620992974,1477.665893693072,1431.9294236583657,1509.0602960995277,1385.5838835444918,1485.1389783824955,1576.554017430252,1500.7021852555426,1454.9272408930815,1568.0713417846846,1547.811820361953,1586.4515879851701,1493.6133544317513,1424.953649750689,1487.34099971509,1500.970424357038,1470.4422808002905,1497.7249175074287,1448.2943879240659,1577.2752019748284,1445.4657440896124,1542.9053570039005,1453.129368175461,1447.4035754117842
50,1598.5668455542461,1482.5969961352152,1551.2206435802639,1499.8911738519503,1501.228646967175,1461.4474548804055,1518.167303359631,1521.6535337578478,1525.1956557658928,1475.7250742252625,1437.2402249610557,1518.973253702729,1389.1836709246907,1482.4330712471422,1571.960790972257,1497.1561147370662,1447.0246766683285,1574.463082774351,1535.2780388949868,1580.1517990009152,1496.3531920601606,1440.3266402225427,1473.611405854048,1519.9463842259172,1452.2365411612961,1509.521760778084,1464.1432809980372,1570.0796077101581,1463.8823636162524,1537.013705736227,1451.391831206206,1451.935234469659
51,1603.184521595072,1478.1657493311704,1550.5974454485956,1497.0499410765376,1500.0026461043067,1475.614897922536,1516.5966849844733,1518.4472113336012,1536.0968730480824,1496.0244530651753,1437.110597762204,1518.468556204795,1396.1739585094526,1489.8027414397093,1572.9756783735286,1495.874585822377,1448.0931020600835,1563.9728493625444,1542.759905214639,1574.2755707149704,1479.3367901433096,1423.7992198037975,1483.3090536466054,1505.4962269173027,1459.3010318729262,1498.8776407314665,1454.537006457858,1572.9387067189998,1464.314147600086,1545.9914553188726,1451.840645892521,1448.9701055224
52,1602.572653160563,1474.8154184966447,1568.7845869680752,1494.784211815111,1507.8201848075428,1481.7012751228458,1508.898233991254,1508.1986459131401,1531.4287458564722,1491.7951328243887,1437.190779472522,1520.7271622747141,1393.8198319641733,1483.9174145941474,1581.606375790779,1504.806893701253,1448.6201266546839,1583.3095291941127,1525.5435056337515,1573.7796001965073,1483.7624595811076,1426.120925325096,1474.376987410816,1519.9809536586029,1471.443829287274,1482.7594419908637,1446.8633747395888,1583.0154951129387,1462.5295819793148,1536.2204189534395,1444.5754886487366,1444.2307348795393
53,1602.674391679347,1480.121574532585,1565.5971377620372,1491.7768436366218,1502.3449806784358,1463.7272971807515,1524.5637892682741,1510.8293011750727,1528.3840092260991,1482.8849943869654,1435.5054231231793,1515.840408823993,1396.4914058568243,1483.3655454132463,1578.8018188231197,1495.2357971602466,1440.231414790213,1577.5100674559383,1532.3495460356978,1582.673167006222,1484.5978401514317,1440.6742083466295,1476.1982887154122,1526.4673954763691,1459.702438824714,1499.4270556618853,1443.792330576148,1583.2355445644334,1458.8108716337067,1538.3894384252776,1451.228102590143,1446.5675710189792
54,1614.7895387352692,1487.3297966025402,1561.5153391981144,1493.80304392649,1498.4601537845674,1479.957183242647,1524.2055405254334,1507.001859855257,1533.6860993507298,1480.9132484234774,1433.01146014413,1509.6427001827258,1392.8389933387602,1486.693241912609,1581.5574984060472,1499.6763847372813,1447.000055070017,1586.0199294179652,1542.8116261275745,1580.4142851144243,1492.2600524427592,1421.7851909571173,1474.5526391430242,1505.401001647194,1450.260985993747,1495.6113672098932,1455.126828983405,1571.936103472699,1457.3777132933749,1544.4352876752064,1441.4599207543417,1448.4649303311778
55,1602.0065060465847,1481.9109771768178,1551.8057904584682,1497.708526753545,1503.575766680663,1474.2166560329442,1505.185907610216,1514.567976600144,1532.7262282566305,1487.3410206983367,1428.9042666343043,1531.233789173844,1412.3124641439435,1480.4872463051415,1585.1504212510376,1501.0597551109975,1442.2184852716066,1572.768482442315,1528.2764963863735,1584.8261630531358,1498.2685667876008,1424.2640726756713,1470.5070143838736,1506.1994180268418,1462.0243780566886,1504.1764864590739,1465.5814480664542,1589.4813760910156,1450.8991366049274,1522.520809827963,1437.8893594545177,1449.9050074783227
56,1617.1803403135746,1479.3610197000194,1557.3867991851096,1495.922292155786,1506.0302494240236,1486.5781773287317,1517.2807671099245,1508.2029610754653,1525.7868872495958,1478.6078268701851,1429.722198859678,1515.558921969373,1388.8388335996328,1477.4679611769052,1576.9298999767052,1511.642018790052,1432.3718611239897,1575.830292371497,1527.3814152035634,1585.676952819763,1490.3166690090216,1432.7994095035401,1478.3896598785823,1507.6701588084925,1474.8213813544003,1500.8545584067642,1456.0414124865438,1575.282074797375,1444.969557205211,1534.2438789590335,1457.444637305713,1453.4089259817483
57,1609.5039015105328,1490.9805742487079,1562.031952323804,1483.0780172651275,1504.6640590349896,1464.2652786285812,1525.9478661388573,1508.8986204023047,1535.0556454476914,1479.9428649269562,1442.963376014028,1520.7818562226446,1397.6949630835852,1487.0777821920722,1578.2555644867125,1503.3538026203476,1438.4026300449152,1573.4065679302223,1535.0321280153773,1585.9469031545104,1489.6802109552077,1421.5879579407435,1478.0205416548288,1502.3740985604663,1461.8426194132185,1494.6809706320826,1465.244793388041,1573.675721805382,1455.3448686523475,1545.2699106515893,1429.8032216926758,1455.190730961449
58,1603.3765202196778,1490.905766707319,1550.1053811895142,1498.1266536206372,1496.647005624235,1481.1086937237214,1511.4445938756342,1504.2495558853689,1536.3394269979817,1486.5638788121971,1438.8807836740439,1518.4374743934652,1396.6191718629627,1497.4757369432689,1579.6535764485,1500.9900052093062,1446.912947831514,1568.7976195357544,1544.1244034837696,1576.0917917726197,1488.9900350926598,1419.7859652702477,1481.7256249766017,1507.0252733206344,1467.330718433327,1483.2678556701721,1459.8029614540958,1575.1301374418927,1458.9975034163654,1534.9024248979156,1444.7305785381197,1451.459933676477
59,1605.0193747233222,1490.3698922799338,1561.5142325181866,1492.431986863354,1504.5137822556528,1488.4011239355,1513.766356468956,1521.1945735205497,1535.9968627570252,1492.8276470861917,1437.916536210547,1513.8157911706721,1397.5916484634333,1489.3583507234268,1564.6698247402471,1511.3781253204156,1448.1848753051281,1574.26491339403,1540.0157439933516,1588.0390702548614,1484.4380330396777,1429.5364179756375,1478.5055497852427,1512.229746890808,1462.2078654132358,1489.18599323083,1446.9161577527357,1575.7116924888542,1444.8856924817403,1529.2439445788746,1432.6147905850196,1443.2534037925586
60,1611.7839131760527,1486.4220273139522,1567.8283954927717,1499.6868115360892,1508.30364784827,1470.2096666765322,1506.0169999116981,1506.4245733680966,1531.4802138750874,1477.7012533266923,1435.298456637888,1510.6300817239267,1403.6921036873857,1491.6876925131241,1581.052979651504,1503.250382745717,1437.808498721598,1565.7317197361183,1532.8362164480832,1578.3499498987153,1480.2809622816458,1423.6324320114038,1478.6526532640646,1514.1561872759517,1480.0871878325343,1488.8791450269734,1464.2920489949377,1576.7942645979567,1449.4770236404222,1539.0966591557096,1448.6494480991091,1449.806403529989
61,1594.1998631532897,1473.4149347285477,1560.1511455669324,1496.2193758304181,1514.492716154924,1459.0337847576034,1523.4621232960776,1504.4152345154735,1532.3419667822693,1491.7261922471573,1431.4904516716635,1523.1220810692098,1405.43784962959,1486.3779829760147,1585.2434334454745,1502.0165318786292,1446.8563478610893,1580.189110629085,1533.1565000254368,1590.1504828728216,1488.0646411602293,1421.1417655613282,1476.8570382983053,1501.3499754377335,1462.6320154669575,1505.091206106854,1461.2826380291583,1574.7575708282166,1446.784756052031,1535.3495377913364,1442.6604417299936,1450.5303044461493
62,1609.727919803282,1481.5419754996824,1559.8667557948218,1501.7370402503793,1505.242950360474,1476.9113772488083,1518.686926779314,1510.301336790368,1522.86937750319,1474.3506557047203,1450.4726059177335,1511.4056455870489,1395.063868947306,1476.5694089629444,1583.9733310597908,1505.2363702520965,1439.1711762196192,1580.1517351592395,1547.178872129305,1576.1832334777416,1484.8298693897987,1429.9158855006538,1469.8738199245672,1509.8708805396689,1454.280040458347,1504.9532393047252,1462.1493890981608,1572.4458475202473,1444.0985697264684,1548.591821075922,1445.8616340787719,1446.486439934803
63,1594.5703414538123,1473.4838789587552,1554.9853567432392,1492.3009767728283,1498.1934034028543,1460.1561227241793,1506.3860320262843,1509.2486363779933,1542.286627322326,1493.217642916324,1439.5497976507684,1509.9524369045835,1390.4225905012343,1491.3847930014822,1577.7865917392046,1504.413663942722,1449.3470451919497,1576.8191723939042,1547.8107601165318,1579.82324854804,1486.8095389476698,1432.7662714121884,1475.695210715315,1512.6491453810859,1472.172058488785,1491.4272621984053,1465.4307890822386,1586.3741297585366,1456.1662018896568,1536.9911689844787,1435.8425247792352,1455.5365796733877
64,1613.1277846863375,1479.7449909400152,1554.099824025397,1488.2372612456668,1505.3939005532986,1469.2335098286721,1521.0684895596899,1514.5598146383584,1536.6250791638024,1487.1020479587812,1434.9483992400735,1508.1580327051029,1397.8400958176344,1474.6120483325353,1568.0669446448571,1497.9076180608383,1444.565265722303,1571.3800888517962,1547.668310994452,1578.8360346034337,1487.3662829038115,1429.7109626326046,1481.841108948379,1519.1667537884832,1469.6065934659273,1498.4042333831608,1450.3836416374106,1582.6131322961455,1452.960772701649,1541.390281483443,1446.0053164515784,1447.3753787343617
65,1591.314807018412,1475.9161687042904,1560.8632217721008,1494.4805476919687,1501.933318763563,1471.2049515596993,1521.1499353484087,1506.794341342979,1540.4647264378575,1488.2843665033174,1456.241587359898,1513.7521836111607,1396.7721937029717,1471.5210578475992,1584.3784074824546,1497.3164975880627,1447.8833561744202,1580.8550018672004,1525.2125883144017,1580.509651689566,1492.4479955723639,1430.3818092151469,1481.1269219611142,1507.4341667157082,1473.1584782817245,1496.277735981584,1446.9095557129979,1587.0035447906585,1457.0350835010415,1537.6979779903363,1436.983898291098,1446.6939212058944
66,1597.3220888204237,1474.7260393771821,1569.8942112231566,1502.3471198530049,1499.9460172974505,1452.9795326004876,1510.4731566941978,1514.856985417291,1532.3948931793823,1492.331837182458,1445.8470142147976,1514.0886756079008,1404.0165573943718,1485.2264610253058,1576.4324649248574,1491.7488073846168,1449.5448004385305,1572.4771443478396,1536.4966847627666,1578.618339980873,1491.359133287863,1430.9480490896767,1482.8161131618212,1511.598741408783,1454.6462416552363,1513.7927187034738,1468.0391948813813,1579.6492337116874,1447.1012832673468,1536.0077099146827,1435.9937366574445,1446.2790125337087
67,1610.5747757097042,1479.0045903955854,1565.513988940583,1516.0982393075592,1508.9571838209436,1479.539912218333,1510.396878389544,1513.055812268731,1534.7384837518555,1490.772474565827,1424.0733747631011,1518.5330000707063,1398.7153082955886,1474.9055951310659,1576.2795661500334,1497.0167763195823,1450.2230740538134,1560.7925263996933,1522.889063550857,1576.8027695645872,1486.393879121859,1439.3461424230927,1469.7158840993523,1502.4981733626907,1470.6854052461129,1494.7281485673877,1467.3471267429672,1584.360742282882,1441.9068052519176,1538.1194527631915,1442.2628744387057,1453.7519720321466
68,1603.3460291056886,1484.0504381908236,1540.3077170193578,1501.747377460154,1499.1518701336922,1465.629194887737,1505.3275870583032,1500.8998648845702,1531.7770238238336,1479.13556233436,1446.7659983293088,1510.0335883433634,1391.0111092901477,1501.5990303950705,1574.6555263121325,1508.3160625697487,1453.5087465303911,1592.380440146862,1523.624584152644,1582.6572267409554,1485.357942803083,1437.5464578204662,1471.1856718250115,1509.4414939573314,1463.5173138451669,1509.8562572457804,1454.5499557295147,1582.3153649951612,1455.5788653020302,1541.6377115365851,1437.9168851990223,1455.171102031703
69,1608.3321538815167,1475.006474997252,1560.075768570903,1489.9649480306425,1507.9769766519616,1469.312585681485,1523.9385645306063,1506.6742782799379,1529.9718210019557,1485.7817693645911,1436.9850805303583,1517.6388271087917,1398.1792101122303,1486.6963694026683,1575.467329153965,1495.150540874865,1451.0409333369078,1579.0599448671219,1525.522344379242,1588.1315082374952,1486.1039104464262,1430.7389178646465,1467.0091428516296,1502.0373036214423,1455.1546849852964,1505.7666985474953,1461.4722607610859,1577.831294914877,1458.9713854516237,1541.8522178591402,1445.3151778186145,1456.839575883225
70,1607.7823615724806,1485.7055343462332,1560.4519552616403,1505.3760701045949,1506.7281009346364,1468.383535433431,1513.237159839744,1512.945615161841,1533.577473412404,1489.0411454079167,1428.007142121992,1510.5317241210626,1396.8956083566475,1482.081985332425,1589.373178499906,1501.234922923888,1446.4957055062073,1556.2199619765036,1534.3431235012547,1580.6617157672122,1491.8731964742256,1422.442177280868,1476.3375818951342,1528.2436997687432,1449.5691460591809,1492.2885422706215,1458.173006480939,1577.6888822762364,1454.158342628887,1545.4556536314597,1447.9356556565967,1446.760095995087
71,1601.6497481566512,1497.3056522659588,1566.5530073218529,1495.7997858291942,1497.806788422916,1468.757022292351,1509.0172945674133,1499.3370229268146,1521.4674520505864,1488.7852941900371,1441.345598939092,1510.4479507517517,1405.3844018151322,1481.5111670034953,1575.6745839929672,1508.2962775204023,1453.244021192714,1566.1615844953528,1529.367151549833,1579.5923339790584,1492.2436804594604,1434.0608631290813,1477.5962599846048,1531.4514185415048,1459.2110033104218,1501.2186519627219,1458.9511421561017,1575.5854049898123,1451.4226015133338,1545.169893311585,1435.4636814210007,1440.1212599567975
72,1604.7356825419286,1485.5304989836425,1558.4006639078223,1495.2356332372165,1511.478777533835,1461.56558729894,1521.2083962572997,1513.0177442891923,1536.8833724707413,1484.8797762419572,1440.7914389737887,1500.764492266943,1393.316127804435,1472.6424219328264,1579.4416193067707,1490.6777717662133,1445.7553765778737,1589.6712065017362,1536.6647327130881,1581.936377827825,1488.9394728815744,1429.6942473817264,1484.0507705546042,1508.1110451271147,1464.2624509096045,1501.7446081644657,1444.2964046010625,1585.0966947148643,1446.5251353453082,1541.9449812545697,1444.542133031563,1456.194357599467
73,1610.1186657892404,1479.572817417681,1557.9546072634446,1490.8937016753869,1501.591228902493,1472.4878274391117,1515.5694969379122,1506.5408449131533,1542.7288370292456,1480.447779638251,1427.1073817206234,1517.2151744998641,1377.7591144122136,1472.8952770305295,1582.6265978849417,1502.2938236964258,1438.5685445028319,1561.8197489147635,1533.0631044682534,1572.8037613147678,1482.982968909709,1430.3497245415667,1477.978572478781,1515.3855648594254,1476.6481057534427,1511.571926946917,1459.8316303699914,1590.6275100977325,1455.062371330191,1542.1461694970442,1456.8083761044186,1456.5487436596466
74,1603.0387488297831,1469.6689832046202,1551.676017594838,1492.1769284746094,1498.4051030714008,1468.2609523023814,1511.624234348738,1520.389188261266,1538.803234978086,1482.63001942546,1429.8924235694592,1519.2124914685785,1406.3177757553715,1491.78937538128,1573.9279255770407,1500.3224500808922,1444.2614151987896,1580.4548414348967,1544.682767917652,1578.6473791956132,1496.0781504317827,1433.759604572621,1477.9044040688511,1506.6835818810982,1466.3514795469357,1510.5762294653744,1445.918544356517,1570.8319598985154,1463.0570065543502,1532.4283898430153,1443.9242514525176,1446.304141857665
75,1605.7219755081885,1494.7164553091095,1560.837483543023,1498.8559706751028,1513.948506315471,1478.685396362508,1512.900227832914,1502.4109963157089,1524.0115113321697,1486.121396672204,1430.405989246766,1517.8554020415236,1391.4505976007783,1479.3270612759334,1569.691717765797,1490.032235039884,1453.963809151649,1575.860584326302,1543.9056169119262,1579.0477935793097,1501.9602357079864,1418.9265271525785,1471.159482065802,1511.3086973458408,1467.681542032001,1495.4388507541316,1456.1382677778988,1574.0880914575187,1459.5611264657139,1546.7228580004783,1446.4231242232406,1440.840470210541
